player,map,N,lambda,VMR,Disp_Stat,P_disp,Chi_stat,P_chi,n_bins,reject_disp,reject_chi,NB_stat,P_nb,alpha_hat,nb_defined,reject_nb
chudy,Ancient,43,5.511627906976744,1.4460518384569017,60.734177215189874,0.06130609686959245,2.099373017559059,0.7174875740685902,6,0,0,3.2849797048979807,0.6561420555976821,0.08092923651327752,1,0.0
facecrack,Ancient,45,6.511111111111111,1.5960285448340057,70.22525597269626,0.01444296737638406,7.77712015401775,0.16895430002502695,7,1,0,6.158676885396313,0.40565194547891475,0.09154022019634901,1,0.0
facecrack,Dust2,62,6.274193548387097,1.2289182013569893,74.96401028277634,0.21562827069178025,8.84408005844919,0.18253864955865798,8,0,0,5.8207970310835435,0.32404856338121896,0.03648567733710367,1,0.0
next,Dust2,52,3.7115384615384617,1.2080666463476581,61.61139896373057,0.2934647050538221,6.089057663615602,0.1925953795634219,6,0,0,4.4268650959982105,0.3513076820040464,0.05605940730610481,1,0.0
next,Nuke,48,3.5833333333333335,1.4230578921326074,66.88372093023254,0.059598213022410376,5.910528278685004,0.20593045708109814,6,0,0,3.7957471439051025,0.4343535891814444,0.11806266757189045,1,0.0
sL1m3,Ancient,103,3.533980582524272,1.3416828269769443,136.85164835164832,0.024284171780708245,8.342068005666905,0.13836401792484246,7,1,0,4.857728650446536,0.4334889428968869,0.09668497576545403,1,0.0
sL1m3,Anubis,54,4.2592592592592595,1.339458572600492,70.99130434782607,0.10003547504972918,4.048583561851579,0.39947070770207976,6,0,0,4.391458367689582,0.4945359234012343,0.07969896921924592,1,0.0
sL1m3,Inferno,53,4.113207547169812,1.362032462949894,70.82568807339449,0.08459418721672275,0.916123747607273,0.9222362943959174,6,0,0,3.1523013977287846,0.5326693566947625,0.08801706668047882,1,0.0
sL1m3,Mirage,58,3.3448275862068964,1.191173810815699,67.89690721649485,0.30606365733035346,2.4623902733540657,0.6513828209210014,6,0,0,1.5174211890603593,0.6782554053408468,0.057155056841806946,1,0.0
sL1m3,Nuke,49,4.0,1.2291666666666667,59.0,0.2653962381103693,2.7673586332969977,0.5974802253802945,6,0,0,2.2032032552223373,0.6984428695946914,0.057291666666666685,1,0.0
chengking,Ancient,47,5.702127659574468,0.9067164179104477,41.708955223880594,0.6950854643867765,2.7193398087297043,0.7431589475803226,7,0,0,,,,0,
chengking,Dust2,45,4.711111111111111,1.2602915951972558,55.45283018867925,0.23079337284024726,6.2774866815543735,0.17936164649027786,6,0,0,5.393603917585223,0.2492412818318926,0.05525057445224767,1,0.0
yuurih,Dust2,83,5.9156626506024095,1.1800208633450897,96.76171079429737,0.2537288901524017,7.70836967832726,0.3590105759967905,9,0,0,6.596266351893916,0.3598015162981474,0.030431225371980557,1,0.0
yuurih,Inferno,86,5.476744186046512,1.622805045585113,137.9384288747346,0.0004979315368342003,14.265284201895463,0.02680917061640253,8,1,1,12.900222884369933,0.11532904888046977,0.1137181187267935,1,0.0
yuurih,Mirage,107,5.785046728971962,1.4416740329807662,152.8174474959612,0.0039744531572392106,14.453562042906926,0.04367789947786569,9,1,1,3.825452792394878,0.7996481140056997,0.07634753074142485,1,0.0
yuurih,Nuke,85,5.258823529411765,1.1733248109087033,98.55928411633109,0.26485127908298167,5.337922458366288,0.5012582113178343,8,0,0,4.974610844876524,0.41898657825320973,0.032958856660491705,1,0.0
ADDICT,Inferno,45,5.666666666666667,1.7085561497326203,75.17647058823529,0.004714561640334744,9.713187113432726,0.08378202994882779,7,1,0,4.278532764126039,0.6390399124923707,0.12503932054105063,1,0.0
ADDICT,Mirage,66,4.803030303030303,1.5388983256491142,100.02839116719244,0.006856986342313036,6.093647039778176,0.297213034941681,7,1,0,6.070308215338465,0.415360412390067,0.11219965139697649,1,0.0
bnc,Ancient,62,6.419354838709677,1.6269873959963754,99.2462311557789,0.00285667649790092,8.144247978077312,0.22772471584587714,8,1,0,4.590446790520015,0.7098003623388307,0.09767140339642029,1,0.0
bnc,Anubis,46,5.413043478260869,1.3512717536813925,60.807228915662655,0.11598032036716513,2.100591111899519,0.7172637889505192,6,0,0,4.734823097478017,0.4490920193037138,0.06489357698531749,1,0.0
bnc,Inferno,45,5.511111111111111,1.1185850439882696,49.217741935483865,0.544447446279887,6.370055326075356,0.17316431300786145,6,0,0,6.342508609581261,0.17498806249612517,0.021517447497871513,1,0.0
bnc,Mirage,59,5.372881355932203,0.9941259654084631,57.65930599369086,0.9758402139233284,4.254991637407757,0.6422123086038545,8,0,0,,,,0,
bnc,Nuke,60,3.8833333333333333,1.2839892340146941,75.75536480686695,0.13973384072088843,5.632310842655446,0.3436555119268569,7,0,0,5.200341543048802,0.2673519053927388,0.07313027485356932,1,0.0
fokiu,Ancient,61,5.557377049180328,1.1367748279252703,68.20648967551622,0.4367313892783173,0.5090086252851396,0.9977271449899165,8,0,0,0.4100286909752471,0.9950488605650086,0.024611399715166647,1,0.0
fokiu,Mirage,42,4.166666666666667,1.368780487804878,56.11999999999999,0.11608205819527546,2.698381257099162,0.6094979014708726,6,0,0,1.6103320007416746,0.6570493835695594,0.0885073170731707,1,0.0
headtr1ck,Ancient,121,4.793388429752066,1.3557471264367815,162.6896551724138,0.011559629685158305,15.190374892238712,0.033635050343705085,9,1,1,5.50299646684173,0.598822464505186,0.0742162108600872,1,0.0
headtr1ck,Anubis,60,5.466666666666667,1.305084745762712,77.0,0.11564173704963984,12.197725390750644,0.05770039094971159,8,0,0,9.626604126413133,0.08653357646656838,0.05580818520049609,1,0.0
headtr1ck,Dust2,69,5.753623188405797,1.6787672247740406,114.15617128463475,0.0007786454512502577,13.005962218243294,0.0429413640596695,8,1,1,3.7295291434129028,0.8103499066434476,0.11797213730329677,1,0.0
headtr1ck,Inferno,66,5.303030303030303,1.3459340659340662,87.4857142857143,0.0659392483319752,9.021992981037837,0.17234497404629873,8,0,0,4.711346127433597,0.45211311383388186,0.06523328100470961,1,0.0
headtr1ck,Mirage,153,4.882352941176471,1.2664870006341153,192.50602409638554,0.02915341661712354,8.152675857161107,0.3193239304044463,9,1,0,2.119489450344421,0.9529317158899927,0.054581674828674244,1,0.0
headtr1ck,Nuke,62,4.258064516129032,1.0158966716343767,61.969696969696976,0.8826141858321386,1.0733146221520644,0.8984826966447601,6,0,0,1.050601797773349,0.7890103512358402,0.0037333092474672396,1,0.0
soulfly,Ancient,92,5.684782608695652,1.9134536591515559,174.12428298279158,7.310455129585645e-07,19.21745879184148,0.0075327376658686565,9,1,1,8.012444568824783,0.5328925904440771,0.1606840088756083,1,0.0
